Node,Gene,Gene_family,Duplications,Transfers,Losses,Originations,Copies,annotation
83,3631,3631_MSA.fa.ufboot.ale.uml_rec,0.49,0.66,0.11,0.03,1.3,>opitutales_genome3|115304 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.00413 LacI family transcriptional regulator (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Pelagicoccus; Pelagicoccus)
83,5267,5267_MSA.fa.ufboot.ale.uml_rec,0.19,0.03,0.02,0.14,1.3,>opitutales_genome3|116259 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.02875 hypothetical protein CMP28_13710 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Verrucomicrobiales; Akkermansiaceae; Roseibacillus_B; Roseibacillus_B)
83,1011,1011_MSA.fa.ufboot.ale.uml_rec,0,1.15,0.03,0.01,1.3,>opitutales_genome3|116915 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04451 ABC-F family ATP-binding cassette domain-containing protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Palsa-1439; CAIQCK01; CAIQCK01; CAIQCK01)
83,3422,3422_MSA.fa.ufboot.ale.uml_rec,0.47,0.39,0.02,0.31,1.27,>opitutales_genome3|115592 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01195 beta-galactosidase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; Terrimicrobiaceae; Terrimicrobium; Terrimicrobium)
83,4020,4020_MSA.fa.ufboot.ale.uml_rec,0.22,0.03,0.01,0,1.26,>opitutales_genome3|116528 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03532 ABC transporter substrate-binding protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; NORP342; NORP342)
83,1579,1579_MSA.fa.ufboot.ale.uml_rec,0,1.2,0.01,0.01,1.26,>opitutales_genome3|116402 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.03251 TPA
83,2294,2294_MSA.fa.ufboot.ale.uml_rec,0,1.02,0.08,0,1.26,>opitutales_genome3|115702 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.01557 sodium-translocating pyrophosphatase [Respiration
83,5838,5838_MSA.fa.ufboot.ale.uml_rec,0.39,0.4,0.01,0.25,1.25,>opitutales_genome3|115603 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.01252 exo-alpha-sialidase (Bacteria; Planctomycetota; Planctomycetia; Pirellulales; PALSA-1355; LB-PLM-3; LB-PLM-3)
83,156,156_MSA.fa.ufboot.ale.uml_rec,0.26,0.31,0.02,0.53,1.25,>opitutales_genome3|117350 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05514 PAS domain-containing protein (Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Halomonadaceae; Halomonas_C; Halomonas_C)
83,1781,1781_MSA.fa.ufboot.ale.uml_rec,0,1.26,0.01,0,1.25,>opitutales_genome3|116009 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.02311 thioredoxin-dependent thiol peroxidase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; MB11C04; UBA2993; UBA2993)
83,1357,1357_MSA.fa.ufboot.ale.uml_rec,0,1.08,0.03,0,1.24,>opitutales_genome3|115738 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01671 ABC transporter permease (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; ER46; ER46)
83,618,618_MSA.fa.ufboot.ale.uml_rec,0,0.75,0.04,0.02,1.24,>opitutales_genome3|117570 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.05958 putative ABC transporter ATP-binding protein YxlF (Bacteria; Sumerlaeota; Sumerlaeia; MWCT01; MWCT01; MWCT01; MWCT01)
83,1573,1573_MSA.fa.ufboot.ale.uml_rec,0,0.57,0.03,0,1.24,>opitutales_genome3|116482 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03466 NADPH-dependent assimilatory sulfite reductase hemoprotein subunit [Sulfur Cycle
83,609,609_MSA.fa.ufboot.ale.uml_rec,0.02,0.9,0.1,0,1.23,>opitutales_genome3|115299 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00396 transporter (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Lacunisphaera; Lacunisphaera)
83,2836,2836_MSA.fa.ufboot.ale.uml_rec,0,0.93,0.05,0.08,1.23,>opitutales_genome3|115186 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00060 (Fe-S)-binding protein [Metabolism
83,1642,1642_MSA.fa.ufboot.ale.uml_rec,0,0.66,0.01,0,1.23,>opitutales_genome3|115177 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.00045 pyruvate oxidase (Bacteria; Cyanobacteria; Cyanobacteriia; Cyanobacteriales; Nostocaceae; Dendronalium; Dendronalium)
83,908,908_MSA.fa.ufboot.ale.uml_rec,0.08,0.95,0.01,0.07,1.22,>opitutales_genome3|116079 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.02446 beta-ketoacyl- (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Pedosphaerales; Pedosphaeraceae; Pedosphaera; Pedosphaera)
83,1311,1311_MSA.fa.ufboot.ale.uml_rec,0.05,0.2,0,0.01,1.21,>opitutales_genome3|115379 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00570 polysaccharide biosynthesis tyrosine autokinase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; REEB01; REEB01)
83,3470,3470_MSA.fa.ufboot.ale.uml_rec,0,0.77,0,0.1,1.21,>opitutales_genome3|116136 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.02553 phosphonate ABC transporter
83,1691,1691_MSA.fa.ufboot.ale.uml_rec,0,0.76,0,0.13,1.21,>opitutales_genome3|117727 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.06303 TPA
83,1906,1906_MSA.fa.ufboot.ale.uml_rec,0.33,0.64,0.02,0.15,1.2,>opitutales_genome3|116759 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04089 azurin (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; REEB01; REEB01)
83,3600,3600_MSA.fa.ufboot.ale.uml_rec,0.26,0.55,0.02,0.29,1.2,>opitutales_genome3|115528 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01024 type II toxin-antitoxin system VapC family toxin (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; Terrimicrobiaceae; UBA967; UBA967)
83,1165,1165_MSA.fa.ufboot.ale.uml_rec,0.03,0.38,0.19,0.03,1.2,>opitutales_genome3|117716 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06281 glycosyltransferase family 2 protein (Bacteria; Deinococcota; Deinococci; Deinococcales; Trueperaceae; SKWV01; SKWV01)
83,1773,1773_MSA.fa.ufboot.ale.uml_rec,0,0.71,0,0.19,1.2,>opitutales_genome3|115861 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.01969 pyridoxamine 5'-phosphate oxidase (Bacteria; Chloroflexota; Chloroflexia; Chloroflexales; Roseiflexaceae; Roseiflexus; Roseiflexus)
83,6914,6914_MSA.fa.ufboot.ale.uml_rec,0.29,0.08,0,0.57,1.19,>opitutales_genome3|116922 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04473 hypothetical protein DB345_02695 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; Terrimicrobiaceae; Terrimicrobium; Terrimicrobium)
83,513,513_MSA.fa.ufboot.ale.uml_rec,0.22,0.08,0,0.06,1.19,>opitutales_genome3|116978 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.04604 ABC transporter ATP-binding protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; MWDT01; MWDT01)
83,1234,1234_MSA.fa.ufboot.ale.uml_rec,0.06,0.17,0.01,0.05,1.19,>opitutales_genome3|115420 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.00680 RNA polymerase sigma factor RpoD/SigA (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; B12-G4; B12-G4)
83,4249,4249_MSA.fa.ufboot.ale.uml_rec,0,0.97,0.01,0.16,1.19,>opitutales_genome3|116073 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.02438 hypothetical protein C0502_06390 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Didemnitutus; Didemnitutus)
83,6949,6949_MSA.fa.ufboot.ale.uml_rec,0.3,0.2,0.02,0.51,1.18,>opitutales_genome3|116569 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03635 hypothetical protein GXP39_17200 (Bacteria; Chloroflexota; Anaerolineae; DUEN01; DUEN01; DUEN01; DUEN01)
83,1909,1909_MSA.fa.ufboot.ale.uml_rec,0.05,0.97,0.03,0,1.18,>opitutales_genome3|117429 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05659 acetate--CoA ligase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; J108; J108)
83,622,622_MSA.fa.ufboot.ale.uml_rec,0,0.93,0,0,1.18,>opitutales_genome3|115198 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00075 phosphate ABC transporter ATP-binding protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; DSM-45221; UBA7441; UBA7441)
83,2413,2413_MSA.fa.ufboot.ale.uml_rec,0,0.89,0.02,0.02,1.17,>opitutales_genome3|116652 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03831 AarF/ABC1/UbiB kinase family protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; CAJCBL01; CAJCBL01)
83,960,960_MSA.fa.ufboot.ale.uml_rec,0.24,0.37,0,0.53,1.16,>opitutales_genome3|115296 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.00386 peptide ABC transporter permease (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Tous-C4FEB; Tous-C4FEB)
83,192,192_MSA.fa.ufboot.ale.uml_rec,0,1.09,0.01,0,1.16,>opitutales_genome3|116008 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02310 DNA-binding response regulator (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; EW11; EW11)
83,3180,3180_MSA.fa.ufboot.ale.uml_rec,0,1.04,0.02,0.02,1.16,>opitutales_genome3|117133 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05039 metallophosphoesterase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Palsa-1439; CAIQCK01; CAIQCK01; CAIQCK01)
83,3248,3248_MSA.fa.ufboot.ale.uml_rec,0,0.96,0.08,0.04,1.16,>opitutales_genome3|115274 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.00283 alpha-amylase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Rariglobus; Rariglobus)
83,5283,5283_MSA.fa.ufboot.ale.uml_rec,0.28,0.23,0.02,0.51,1.15,>opitutales_genome3|116088 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.02456 VWA domain-containing protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Verrucomicrobiales; Akkermansiaceae; Haloferula; Haloferula)
83,6274,6274_MSA.fa.ufboot.ale.uml_rec,0.28,0.27,0.02,0.43,1.15,>opitutales_genome3|117656 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06141 hypothetical protein FGM15_11530 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; JACTMZ01; JACTMZ01; JACTMZ01)
83,2553,2553_MSA.fa.ufboot.ale.uml_rec,0.01,0.42,0.02,0.02,1.15,>opitutales_genome3|116338 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03118 universal stress protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; J108; J108)
83,3187,3187_MSA.fa.ufboot.ale.uml_rec,0,0.99,0.04,0,1.15,>opitutales_genome3|117018 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04692 glutathione S-transferase N-terminal domain-containing protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; KCTC-12870; Cerasicoccus; Cerasicoccus)
83,1356,1356_MSA.fa.ufboot.ale.uml_rec,0,0.24,0,0.02,1.15,>opitutales_genome3|117245 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.05308 ABC transporter permease (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; REEB01; REEB01)
83,1980,1980_MSA.fa.ufboot.ale.uml_rec,0.01,0.32,0,0,1.14,>opitutales_genome3|117157 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.05095 1
83,733,733_MSA.fa.ufboot.ale.uml_rec,0,1.14,0,0,1.14,>opitutales_genome3|115349 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00503 ABC transporter ATP-binding protein (Bacteria; Planctomycetota; Phycisphaerae; Tepidisphaerales; Tepidisphaeraceae; JACMML01; JACMML01)
83,2298,2298_MSA.fa.ufboot.ale.uml_rec,0,1.13,0.04,0,1.14,>opitutales_genome3|117103 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.04948 hypothetical protein KGQ87_02280 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Verrucomicrobiales; Akkermansiaceae; Luteolibacter; Luteolibacter)
83,633,633_MSA.fa.ufboot.ale.uml_rec,0,1.04,0.04,0.03,1.14,>opitutales_genome3|116092 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.02461 ABC transporter ATP-binding protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Verrucomicrobiales; DEV007; JAEUHH01; JAEUHH01)
83,967,967_MSA.fa.ufboot.ale.uml_rec,0,0.91,0.03,0.08,1.13,>opitutales_genome3|117025 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04731 heavy metal translocating P-type ATPase
83,2765,2765_MSA.fa.ufboot.ale.uml_rec,0.02,1.07,0,0,1.12,>opitutales_genome3|116949 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04543 2-dehydropantoate 2-reductase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; EW11; EW11)
83,2608,2608_MSA.fa.ufboot.ale.uml_rec,0.13,0.69,0.02,0.09,1.11,>opitutales_genome3|116568 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03630 alpha-mannosidase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; REEB01; REEB01)
83,2158,2158_MSA.fa.ufboot.ale.uml_rec,0.06,0.92,0,0,1.11,>opitutales_genome3|115514 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00991 TorF family putative porin (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Nibricoccus; Nibricoccus)
83,971,971_MSA.fa.ufboot.ale.uml_rec,0,0.39,0.03,0.04,1.11,>opitutales_genome3|115189 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.00063 Gfo/Idh/MocA family oxidoreductase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Puniceicoccaceae; Puniceicoccus; Puniceicoccus)
83,4387,4387_MSA.fa.ufboot.ale.uml_rec,0,0.73,0.01,0.05,1.11,>opitutales_genome3|116474 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03443 hypothetical protein AW736_17140 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Ereboglobus; Ereboglobus)
83,532,532_MSA.fa.ufboot.ale.uml_rec,0,0.19,0,0,1.11,>opitutales_genome3|115740 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01674 ATP-binding cassette domain-containing protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Cephaloticoccus; Cephaloticoccus)
83,5867,5867_MSA.fa.ufboot.ale.uml_rec,0.1,0,0,0.85,1.1,>opitutales_genome3|115158 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00016 hypothetical protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Verrucomicrobiales; Akkermansiaceae; Roseibacillus; Roseibacillus)
83,1342,1342_MSA.fa.ufboot.ale.uml_rec,0,1.09,0,0,1.1,>opitutales_genome3|117017 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04678 signal recognition particle protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; REEB01; REEB01)
83,973,973_MSA.fa.ufboot.ale.uml_rec,0,1.08,0.01,0,1.1,>opitutales_genome3|117321 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.05473 Gfo/Idh/MocA family oxidoreductase (Bacteria; Bacteroidota; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Parapedobacter; Parapedobacter)
83,2985,2985_MSA.fa.ufboot.ale.uml_rec,0,0.98,0.03,0.08,1.1,>opitutales_genome3|117540 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05920 YoeB-YefM toxin-antitoxin system antitoxin YefM (Bacteria; Desulfobacterota; Desulfobacteria; Desulfobacterales; Desulfobacteraceae; Desulfobacterium_A; Desulfobacterium_A)
83,2062,2062_MSA.fa.ufboot.ale.uml_rec,0,0.45,0.01,0.02,1.1,>opitutales_genome3|116049 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02390 tRNA pseudouridine(38-40) synthase TruA (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Tous-C4FEB; Tous-C4FEB)
83,3072,3072_MSA.fa.ufboot.ale.uml_rec,0.03,0.93,0,0.02,1.09,>opitutales_genome3|117038 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.04749 MFS transporter (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; B12-G4; B12-G4)
83,3007,3007_MSA.fa.ufboot.ale.uml_rec,0,0.86,0.01,0.05,1.09,>opitutales_genome3|115443 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00725 phosphate propanoyltransferase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Pedosphaerales; J093; J093; J093)
83,2161,2161_MSA.fa.ufboot.ale.uml_rec,0,0.85,0.03,0.01,1.09,>opitutales_genome3|116589 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.03706 beta-galactosidase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Methylacidiphilales; GAS474; GAS474; GAS474)
83,3040,3040_MSA.fa.ufboot.ale.uml_rec,0,0.8,0.02,0.01,1.09,>opitutales_genome3|116315 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03072 2-oxoacid
83,1885,1885_MSA.fa.ufboot.ale.uml_rec,0,0.42,0,0.02,1.09,>opitutales_genome3|116083 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02451 type I glyceraldehyde-3-phosphate dehydrogenase [Metabolism
83,4096,4096_MSA.fa.ufboot.ale.uml_rec,0.01,0.14,0,0.02,1.08,>opitutales_genome3|116533 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.03556 exodeoxyribonuclease V subunit gamma (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; UBA10450; Palsa-1392; Palsa-1392)
83,1324,1324_MSA.fa.ufboot.ale.uml_rec,0,1.08,0,0,1.08,>opitutales_genome3|117332 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05487 3-phosphoshikimate 1-carboxyvinyltransferase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; ER46; ER46)
83,1552,1552_MSA.fa.ufboot.ale.uml_rec,0,0.93,0,0,1.08,>opitutales_genome3|117447 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05693 superoxide dismutase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; UBA5691; UBA5691)
83,1539,1539_MSA.fa.ufboot.ale.uml_rec,0,0.71,0.02,0.07,1.08,>opitutales_genome3|116702 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03967 2
83,2005,2005_MSA.fa.ufboot.ale.uml_rec,0,0.61,0.04,0.04,1.08,>opitutales_genome3|117026 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04732 FAD-dependent oxidoreductase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; NORP342; NORP342)
83,5217,5217_MSA.fa.ufboot.ale.uml_rec,0.33,0.09,0.14,0.01,1.07,>opitutales_genome3|115337 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00485 sulfatase-like hydrolase/transferase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Verrucomicrobiales; Verrucomicrobiaceae; Roseimicrobium; Roseimicrobium)
83,5866,5866_MSA.fa.ufboot.ale.uml_rec,0.27,0.3,0.03,0.36,1.07,>opitutales_genome3|116066 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.02427 biofilm PGA synthesis protein PgaB (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Pedosphaerales; UBA11358; WYBW01; WYBW01)
83,4171,4171_MSA.fa.ufboot.ale.uml_rec,0.14,0.45,0.04,0.11,1.07,>opitutales_genome3|116105 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.02491 TPA
83,2483,2483_MSA.fa.ufboot.ale.uml_rec,0.07,0.02,0,0,1.07,>opitutales_genome3|115692 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.01540 ribonucleoside-diphosphate reductase subunit alpha
83,4505,4505_MSA.fa.ufboot.ale.uml_rec,0.07,0,0,0.7,1.07,>opitutales_genome3|117334 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05491 IS4 family transposase (Bacteria; Desulfobacterota; BSN033; BSN033; UBA1163; RBG-16-49-23; RBG-16-49-23)
83,1607,1607_MSA.fa.ufboot.ale.uml_rec,0,1.08,0.11,0.01,1.07,>opitutales_genome3|115974 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.02240 dihydroxy-acid dehydratase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Verruco-01; JAFGCZ01; JAFGCZ01)
83,1560,1560_MSA.fa.ufboot.ale.uml_rec,0,1.04,0.03,0.02,1.07,>opitutales_genome3|115855 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01958 NADH-quinone oxidoreductase subunit NuoF [Respiration
83,1959,1959_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.01,1.07,>opitutales_genome3|115385 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00579 O-antigen ligase family protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; UBA2377; UBA2377)
83,662,662_MSA.fa.ufboot.ale.uml_rec,0,0.19,0.01,0,1.06,>opitutales_genome3|116028 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02342 MotA/TolQ/ExbB proton channel family protein [Transport
83,3901,3901_MSA.fa.ufboot.ale.uml_rec,0,0.7,0,0.23,1.06,>opitutales_genome3|117506 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.05786 D-aminoacylase (Bacteria; Gemmatimonadota; Gemmatimonadetes; Longimicrobiales; UBA6960; JACQVF01; JACQVF01)
83,1418,1418_MSA.fa.ufboot.ale.uml_rec,0.45,0.2,0.04,0.3,1.05,>opitutales_genome3|115475 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.00878 extracellular solute-binding protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; REEB01; REEB01)
83,3336,3336_MSA.fa.ufboot.ale.uml_rec,0.09,0.76,0.1,0.01,1.05,>opitutales_genome3|116140 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02558 LOG family protein (Bacteria; Hydrogenedentota; Hydrogenedentia; Hydrogenedentiales; SLHB01; JACRLJ01; JACRLJ01)
83,1904,1904_MSA.fa.ufboot.ale.uml_rec,0,0.98,0.01,0,1.05,>opitutales_genome3|115320 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00454 type II secretory pathway
83,1757,1757_MSA.fa.ufboot.ale.uml_rec,0,0.44,0.04,0.01,1.05,>opitutales_genome3|116495 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03483 SCO family protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Lacunisphaera; Lacunisphaera)
83,2797,2797_MSA.fa.ufboot.ale.uml_rec,0,0.87,0,0.04,1.05,>opitutales_genome3|115321 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00455 hypothetical protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Lacunisphaera; Lacunisphaera)
83,1804,1804_MSA.fa.ufboot.ale.uml_rec,0.19,0.09,0.01,0.68,1.04,>opitutales_genome3|116065 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02426
83,1989,1989_MSA.fa.ufboot.ale.uml_rec,0.05,0.09,0.01,0.03,1.04,>opitutales_genome3|115960 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.02205 trans-2-enoyl-CoA reductase family protein (Bacteria; Bacteroidota; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Pedobacter; Pedobacter)
