GeneFamily,OddsRatio_Fisher,PValue_Fisher,OddsRatio_Poisson,PValue_Poisson,cluster_id,type,annotation,length,selective pressure (low = purifying),codon bias,representation,count,% id
pmsf_11556_MSA_trimmed.ufboot.ale.uml_rec,6.0,0.0036186833722464946,2.453466672387737,0.006573601551370055,11556,CDS,cytochrome c oxidase assembly protein,275,1.0,8.0,6,6,83.0
pmsf_11620_MSA_trimmed.ufboot.ale.uml_rec,2.816,0.02554701947256099,2.396727498199607,0.031437495441550105,11620,CDS,methionyl-tRNA formyltransferase,327,8.0,3.0,17,17,52.7
pmsf_11646_MSA_trimmed.ufboot.ale.uml_rec,2.6794871794871793,0.043775717023544714,2.2008864146809826,0.04794348539835053,11646,CDS,MAG: nucleoside monophosphate kinase,197,6.0,5.0,18,18,57.4
pmsf_11667_MSA_trimmed.ufboot.ale.uml_rec,6.277777777777778,0.001667543125675567,2.2561929196770496,0.004183884779345591,11667,CDS,hypothetical protein DME22_01425,229,1.0,7.0,8,8,77.8
pmsf_11668_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.410283322915616,0.001369050134036099,11668,CDS,MAG: CPBP family intramembrane metalloprotease,188,3.0,8.0,7,7,77.1
pmsf_11669_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4014167283132335,0.001397776527523317,11669,CDS,,165,2.0,,7,7,77.9
pmsf_11719_MSA_trimmed.ufboot.ale.uml_rec,3.7333333333333334,0.027976303181903004,2.7841653003340614,0.04296743721614684,11719,CDS,MFS transporter,411,,5.0,8,8,66.3
pmsf_11720_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.32728256399965,0.0007892310299255106,11720,CDS,hypothetical protein IAE82_05195,166,1.0,0.0,7,8,78.2
pmsf_11727_MSA_trimmed.ufboot.ale.uml_rec,3.3506493506493507,0.010795928442517052,2.6709116588721895,0.014865549701403637,11727,CDS,DNA polymerase IV,352,5.0,6.0,27,27,58.0
pmsf_11759_MSA_trimmed.ufboot.ale.uml_rec,7.151515151515151,0.018899745853261842,3.638355582322311,0.017707516392160054,11759,CDS,phosphate ABC transporter permease subunit PstC,303,3.0,,5,5,67.2
pmsf_11761_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,3.9796731889351884,0.0061147645960216625,11761,CDS,gamma-glutamylcyclotransferase,150,6.0,8.0,6,6,70.4
pmsf_11763_MSA_trimmed.ufboot.ale.uml_rec,8.621848739495798,0.0002250659005842203,2.449402473882479,0.0010818713181948918,11763,CDS,MAG: adenosine deaminase,334,0.0,5.0,8,8,52.6
pmsf_11797_MSA_trimmed.ufboot.ale.uml_rec,6.0,0.0036186833722464946,3.4491781722644386,0.005211489221206347,11797,CDS,sigma-70 family RNA polymerase sigma factor,436,1.0,6.0,8,8,49.5
pmsf_11809_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,11809,CDS,BCCT family transporter,513,0.0,6.0,4,4,98.3
pmsf_11834_MSA_trimmed.ufboot.ale.uml_rec,2.963888888888889,0.021722033980662917,2.33609691371263,0.033138603075352276,11834,CDS,dodecin family protein,69,2.0,,20,20,64.6
pmsf_11853_MSA_trimmed.ufboot.ale.uml_rec,3.2447916666666665,0.009727534989571487,2.430747835990734,0.024467000589370597,11853,CDS,"UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [Cell Envelope, Peptidoglycan|undecaprenyldiphospho-muramoylpentapeptide beta-N- acetylglucosaminyltransferase MurG|0.9]",380,6.0,4.0,21,21,52.2
pmsf_11864_MSA_trimmed.ufboot.ale.uml_rec,3.0476190476190474,0.01816974281403768,2.4008339722890977,0.008671586684222438,11864,CDS,phosphoenolpyruvate--protein phosphotransferase,591,6.0,2.0,34,36,54.1
pmsf_11870_MSA_trimmed.ufboot.ale.uml_rec,7.760869565217392,0.038857772679218125,2.6215634867035043,0.02179979495918903,11870,CDS,tyrosine-type recombinase/integrase,391,6.0,8.0,3,4,50.0
pmsf_11885_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.806200971631287,0.0008218945656412343,11885,CDS,MAG: LysM peptidoglycan-binding domain-containing protein,375,4.0,0.0,7,7,58.8
pmsf_11886_MSA_trimmed.ufboot.ale.uml_rec,4.933333333333334,0.004393460861951535,2.414047974342118,0.007245311604692703,11886,CDS,trigger factor,439,3.0,1.0,8,8,65.2
pmsf_11887_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.802736702969943,0.0008430517903543945,11887,CDS,MAG: hypothetical protein LAT55_01760,174,,7.0,7,7,55.4
pmsf_11888_MSA_trimmed.ufboot.ale.uml_rec,8.518518518518519,0.0005009080366104603,4.226297481912388,0.0007376715557995877,11888,CDS,MAG: Na+/H+ antiporter subunit E,176,6.0,8.0,8,8,52.5
pmsf_11889_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,4.61582430348344,0.00037945414955702404,11889,CDS,,174,6.0,4.0,7,7,64.4
pmsf_11943_MSA_trimmed.ufboot.ale.uml_rec,3.6923076923076925,0.013875787274877451,2.645977231775882,0.021819294102281662,11943,CDS,methyltransferase domain-containing protein,297,8.0,6.0,12,12,52.5
pmsf_11968_MSA_trimmed.ufboot.ale.uml_rec,6.96,0.004382746876322516,3.7097760060040104,0.004905892354490647,11968,CDS,ABC transporter permease,389,4.0,8.0,7,7,50.3
pmsf_11976_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4090184151827407,0.001389856685096595,11976,CDS,nucleoside monophosphate kinase,223,4.0,7.0,7,7,74.3
pmsf_11_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.395995373297045,0.0015299464142801522,11,CDS,preprotein translocase subunit SecG,145,5.0,0.0,7,7,85.8
pmsf_12001_MSA_trimmed.ufboot.ale.uml_rec,3.474264705882353,0.01773757094660597,2.7934246442931236,0.01684089135874915,12001,CDS,ABC transporter substrate-binding protein,322,3.0,4.0,13,13,53.8
pmsf_12007_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.407921003889532,0.0013782646349231656,12007,CDS,DUF5596 domain-containing protein,415,3.0,0.0,7,7,75.1
pmsf_12008_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,12008,CDS,Gfo/Idh/MocA family oxidoreductase,457,0.0,5.0,4,4,90.8
pmsf_12038_MSA_trimmed.ufboot.ale.uml_rec,3.6923076923076925,0.013875787274877451,2.562057394095349,0.01568915403152726,12038,CDS,NUDIX domain-containing protein,194,4.0,4.0,10,10,52.0
pmsf_12047_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.3577545173721703,0.0016027069065950926,12047,CDS,MAG: hypothetical protein LAT55_02135,233,1.0,0.0,7,7,64.5
pmsf_12061_MSA_trimmed.ufboot.ale.uml_rec,2.9166666666666665,0.03980509210568291,1.913028055170327,0.03540612731646951,12061,CDS,SCO family protein,310,,4.0,12,12,51.0
pmsf_12070_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.3561396958384155,0.0016364827799424243,12070,CDS,hypothetical protein CMI29_02480,175,6.0,0.0,7,7,59.8
pmsf_12072_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.409248969502972,0.0014276958343210455,12072,CDS,hypothetical protein MI748_15045,747,2.0,1.0,7,7,60.2
pmsf_12113_MSA_trimmed.ufboot.ale.uml_rec,4.584795321637427,0.00929327067820526,2.951022079117635,0.014446290122544144,12113,CDS,glycosyltransferase,443,2.0,1.0,10,10,65.4
pmsf_12114_MSA_trimmed.ufboot.ale.uml_rec,3.7411764705882353,0.015419814429776288,2.089612258258883,0.012477661733310826,12114,CDS,serine protease,154,4.0,5.0,12,12,70.9
pmsf_12126_MSA_trimmed.ufboot.ale.uml_rec,3.474264705882353,0.01773757094660597,2.7326752351990056,0.015866294549064065,12126,CDS,MAG: mechanosensitive ion channel,287,8.0,0.0,13,13,71.1
pmsf_12174_MSA_trimmed.ufboot.ale.uml_rec,3.474264705882353,0.01773757094660597,2.6013881734088335,0.023449052871391103,12174,CDS,YraN family protein,145,,1.0,14,14,50.0
pmsf_12179_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.123263896744097,0.0023832107973930958,12179,CDS,translocation/assembly module TamB domain-containing protein,1286,2.0,1.0,6,6,77.6
pmsf_12182_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.114070561165256,0.002434858136173094,12182,CDS,TPA: hypothetical protein HPP87_06150,168,,0.0,6,6,73.7
pmsf_12185_MSA_trimmed.ufboot.ale.uml_rec,4.2375,0.01916858785873121,2.8500000000024275,0.024448533763098326,12185,CDS,"NADH-quinone oxidoreductase subunit NuoG [Respiration, Complex I|NADH dehydrogenase/NADH:ubiquinone oxidoreductase 75 kD subunit, NuoG]",904,3.0,7.0,9,9,75.7
pmsf_12189_MSA_trimmed.ufboot.ale.uml_rec,7.760869565217392,0.038857772679218125,2.1449716212940104,0.045842161105061556,12189,CDS,MAG: IS4 family transposase,49,,,3,4,98.6
pmsf_12215_MSA_trimmed.ufboot.ale.uml_rec,5.75,0.007683782752171937,3.388712494276311,0.008889022079920714,12215,CDS,hypothetical protein EA353_09615,1369,1.0,2.0,7,7,50.9
pmsf_12216_MSA_trimmed.ufboot.ale.uml_rec,4.037037037037037,0.009777855145884145,2.08986125571405,0.007097335465962785,12216,CDS,hypothetical protein EA425_08415,503,,5.0,10,13,53.1
pmsf_12218_MSA_trimmed.ufboot.ale.uml_rec,3.3214285714285716,0.00823383890145736,1.8577913899559904,0.02539158390251044,12218,CDS,helix-turn-helix domain-containing protein,308,8.0,2.0,16,17,57.0
pmsf_12219_MSA_trimmed.ufboot.ale.uml_rec,3.140740740740741,0.03324657383204329,2.082615961144951,0.03247784650823902,12219,CDS,tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA,310,5.0,8.0,11,11,54.2
pmsf_12232_MSA_trimmed.ufboot.ale.uml_rec,6.277777777777778,0.001667543125675567,2.5586055729985997,0.0033405126665318613,12232,CDS,"MAG: TolC family protein [Transport, Protein Secretion, Type I|Outer membrane protein TolC|0.3]",552,1.0,3.0,8,8,55.2
pmsf_1223_MSA_trimmed.ufboot.ale.uml_rec,4.089473684210526,0.013857064877581815,2.8236645323713594,0.01961957990791069,1223,CDS,MAG: M28 family peptidase,345,8.0,1.0,9,9,54.8
pmsf_12244_MSA_trimmed.ufboot.ale.uml_rec,5.75,0.007683782752171937,3.2852488523281362,0.01508378409195946,12244,CDS,peptide-methionine (R)-S-oxide reductase MsrB,187,,6.0,8,8,70.8
pmsf_12246_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.406828163226995,0.001447886122601272,12246,CDS,metal ABC transporter permease,324,0.0,6.0,7,7,88.0
pmsf_12247_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.3758019974220317,0.0017358764805793265,12247,CDS,,119,2.0,0.0,7,7,78.3
pmsf_12250_MSA_trimmed.ufboot.ale.uml_rec,10.818181818181818,0.009235859179640907,2.292916514445754,0.008900583263452753,12250,CDS,MAG: serine protease,306,,3.0,4,6,66.3
pmsf_12257_MSA_trimmed.ufboot.ale.uml_rec,4.2375,0.01916858785873121,2.8485504134217297,0.025171663742116865,12257,CDS,MAG: aldo/keto reductase,328,6.0,1.0,9,9,71.2
pmsf_1226_MSA_trimmed.ufboot.ale.uml_rec,6.96,0.004382746876322516,3.6122739753839803,0.009196081491862048,1226,CDS,MAG: GlsB/YeaQ/YmgE family stress response membrane protein,90,0.0,,7,7,85.9
pmsf_12282_MSA_trimmed.ufboot.ale.uml_rec,6.96,0.004382746876322516,3.5251305739804097,0.01257062520473069,12282,CDS,helix-turn-helix domain-containing protein,343,1.0,3.0,7,7,51.0
pmsf_1228_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,3.9526719978820424,0.006545908543176132,1228,CDS,,53,,,6,6,96.6
pmsf_12294_MSA_trimmed.ufboot.ale.uml_rec,6.96,0.004382746876322516,3.6533728560205354,0.007266864954102072,12294,CDS,MAG: sigma-54-dependent Fis family transcriptional regulator,512,3.0,7.0,7,7,56.2
pmsf_12304_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.3804853371728583,0.0015107261677131162,12304,CDS,MAG: o-succinylbenzoate synthase,338,6.0,4.0,7,7,70.6
pmsf_12305_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,12305,CDS,MAG: type II secretion system GspH family protein,239,1.0,7.0,4,4,92.0
pmsf_12309_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4149624834470655,0.0014287781832419274,12309,CDS,,188,7.0,3.0,7,7,68.3
pmsf_12312_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.1380583170650125,0.0023943775315579023,12312,CDS,bile acid:sodium symporter,340,3.0,,6,6,75.7
pmsf_12318_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.112140968554152,0.002413848011602623,12318,CDS,hypothetical protein IBX53_10415,311,5.0,0.0,6,6,73.1
pmsf_12330_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,12330,CDS,RNA ligase,334,0.0,7.0,4,4,90.4
pmsf_12332_MSA_trimmed.ufboot.ale.uml_rec,5.75,0.007683782752171937,3.196073522316748,0.020129287754403525,12332,CDS,"Sec-dependent nitrous-oxide reductase [Nitrogen Cycle, Denitrification|Nitrous-oxide reductase NosZ]",639,0.0,1.0,8,8,84.1
pmsf_12339_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.405588410083379,0.001457683112934445,12339,CDS,MerR family transcriptional regulator,118,7.0,4.0,7,7,75.3
pmsf_1233_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4203873940363154,0.0014325397120102047,1233,CDS,hypothetical protein,160,0.0,5.0,7,7,86.9
pmsf_12371_MSA_trimmed.ufboot.ale.uml_rec,3.2387543252595155,0.021259707814405292,2.675671616265908,0.018409016606394192,12371,CDS,mechanosensitive ion channel,286,4.0,3.0,13,13,72.3
pmsf_12374_MSA_trimmed.ufboot.ale.uml_rec,7.760869565217392,0.038857772679218125,2.6293223233083287,0.021367298055043733,12374,CDS,glycosyltransferase,309,,,3,4,90.5
pmsf_12375_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.114070561165264,0.0024348581361729204,12375,CDS,TPA: NAD(P)/FAD-dependent oxidoreductase,428,1.0,5.0,6,6,84.0
pmsf_12379_MSA_trimmed.ufboot.ale.uml_rec,6.277777777777778,0.001667543125675567,2.56949686560045,0.0032723383986315016,12379,CDS,SAM-dependent methyltransferase,351,4.0,2.0,8,8,71.6
pmsf_12385_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.799432567107737,0.0008749481512650006,12385,CDS,MAG: prepilin-type N-terminal cleavage/methylation domain-containing protein,174,5.0,1.0,7,7,79.2
pmsf_12386_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,3.95727442112764,0.006463080381660723,12386,CDS,MAG: YceI family protein,218,1.0,7.0,6,6,84.2
pmsf_1238_MSA_trimmed.ufboot.ale.uml_rec,4.8088235294117645,0.0031187154362700303,3.11480155643973,0.005478142672735928,1238,CDS,4a-hydroxytetrahydrobiopterin dehydratase,96,,6.0,12,12,65.9
pmsf_12391_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.7849291505815215,0.0008453958463833427,12391,CDS,hypothetical protein JJT96_00580,735,0.0,1.0,7,7,72.2
pmsf_12392_MSA_trimmed.ufboot.ale.uml_rec,4.933333333333334,0.004393460861951535,2.4090795896128596,0.007213070994426981,12392,CDS,RimK family protein,495,1.0,4.0,8,8,68.4
pmsf_12393_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,12393,CDS,PEGA domain-containing protein,378,8.0,7.0,4,4,56.5
pmsf_12398_MSA_trimmed.ufboot.ale.uml_rec,4.933333333333334,0.004393460861951535,3.1893487156072484,0.0059896557966634826,12398,CDS,MAG: hypothetical protein K8R23_18485,123,6.0,,10,10,66.7
pmsf_12399_MSA_trimmed.ufboot.ale.uml_rec,4.885714285714286,0.012504343078809191,3.092307692303239,0.015295395341035007,12399,CDS,MAG: DUF2721 domain-containing protein,134,0.0,7.0,6,6,82.1
pmsf_1239_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.39813267433395,0.0014793379208407694,1239,CDS,hypothetical protein BRD50_02290,295,0.0,1.0,7,7,89.3
pmsf_1240_MSA_trimmed.ufboot.ale.uml_rec,10.818181818181818,0.009235859179640907,4.2843604321393745,0.007670872440646526,1240,CDS,hypothetical protein CML13_06070,98,6.0,6.0,4,4,86.9
pmsf_12419_MSA_trimmed.ufboot.ale.uml_rec,0.37583333333333335,0.027640372850293877,0.4022261600028403,0.025416088711542942,12419,CDS,glucose-1-phosphate thymidylyltransferase RfbA,294,3.0,4.0,46,47,60.8
pmsf_12426_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.114301370902893,0.0024346392851150797,12426,CDS,PKD domain-containing protein,1061,8.0,0.0,6,6,71.7
pmsf_1242_MSA_trimmed.ufboot.ale.uml_rec,5.523809523809524,0.016043548931271127,3.261904761892148,0.017503023703619808,1242,CDS,glycosyltransferase,387,1.0,7.0,5,5,84.0
pmsf_12430_MSA_trimmed.ufboot.ale.uml_rec,6.964285714285714,0.00915764426951268,3.7680804278096067,0.009604063754187429,12430,CDS,ThuA domain-containing protein,332,8.0,2.0,4,4,52.1
pmsf_12516_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877891,0.004323801402283246,12516,CDS,YciI family protein,95,,4.0,4,4,96.1
pmsf_12518_MSA_trimmed.ufboot.ale.uml_rec,6.964285714285714,0.00915764426951268,3.650793650773202,0.009259717489169487,12518,CDS,glycosyltransferase,386,1.0,8.0,4,4,81.0
pmsf_12535_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.112140968554152,0.002413848011602623,12535,CDS,PH domain-containing protein,520,1.0,6.0,6,6,78.8
pmsf_12541_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.112140968554152,0.002413848011602623,12541,CDS,MAG: trypsin-like peptidase domain-containing protein,333,0.0,3.0,6,6,90.8
pmsf_1256_MSA_trimmed.ufboot.ale.uml_rec,7.760869565217392,0.038857772679218125,2.6433348938708243,0.02072754426516437,1256,CDS,MAG: hypothetical protein NDI75_15620,426,2.0,0.0,3,4,65.5
pmsf_12574_MSA_trimmed.ufboot.ale.uml_rec,0.3630252100840336,0.023431007684935987,0.37561868843133267,0.015127209652432938,12574,CDS,"dTDP-glucose 4,6-dehydratase",355,5.0,5.0,51,52,57.3
pmsf_12588_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4149284767322357,0.001382868921110148,12588,CDS,tetratricopeptide repeat protein,540,1.0,2.0,7,7,69.1
pmsf_12589_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.371592344429988,0.001625035193760873,12589,CDS,DUF393 domain-containing protein,144,1.0,7.0,7,7,69.0
pmsf_12592_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,12592,CDS,hypothetical protein IMCC26134_09610,551,,2.0,4,4,55.4
pmsf_12630_MSA_trimmed.ufboot.ale.uml_rec,5.294117647058823,0.0020190409888108177,3.357120978517886,0.003292451139630386,12630,CDS,cardiolipin synthase,493,3.0,7.0,11,11,73.9
pmsf_12633_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4103060773693428,0.0013701762039111062,12633,CDS,MAG: tetratricopeptide repeat protein,893,1.0,4.0,7,7,76.9
pmsf_12636_MSA_trimmed.ufboot.ale.uml_rec,3.6842105263157894,0.019879358342073796,1.9780445551230086,0.024184078049321447,12636,CDS,hypothetical protein EA425_08405,621,0.0,3.0,8,8,78.9
pmsf_12637_MSA_trimmed.ufboot.ale.uml_rec,5.318181818181818,0.03315397869685272,3.1498405556012985,0.03465118511650918,12637,CDS,MAG: heavy metal translocating P-type ATPase,340,3.0,6.0,5,5,92.0
pmsf_12642_MSA_trimmed.ufboot.ale.uml_rec,13.0,0.00010603537214321407,4.999999999972641,0.00015208275599943682,12642,CDS,MAG: symmetrical bis(5'-nucleosyl)-tetraphosphatase,266,1.0,4.0,6,6,73.3
pmsf_12645_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4147515995871656,0.0014158995713885324,12645,CDS,YcfL family protein,146,1.0,,7,7,79.9
pmsf_12647_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.810184584329963,0.0008375307403227237,12647,CDS,SCO family protein,329,5.0,4.0,7,7,73.9
pmsf_12648_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.1044290453466505,0.002488002669759964,12648,CDS,"response regulator, partial",752,2.0,7.0,6,6,75.3
pmsf_12659_MSA_trimmed.ufboot.ale.uml_rec,4.444444444444445,0.0066743294830548154,2.1177016637127455,0.01086141833393434,12659,CDS,flagellar motor protein MotB,201,4.0,8.0,9,9,49.9
pmsf_12660_MSA_trimmed.ufboot.ale.uml_rec,6.96,0.004382746876322516,3.49081112547032,0.01333778233370301,12660,CDS,ThuA domain-containing protein,260,3.0,2.0,7,7,58.1
pmsf_12793_MSA_trimmed.ufboot.ale.uml_rec,6.277777777777778,0.001667543125675567,3.660262811720071,0.002066920857039211,12793,CDS,sigma-70 family RNA polymerase sigma factor,371,0.0,6.0,8,8,79.3
pmsf_12794_MSA_trimmed.ufboot.ale.uml_rec,4.885714285714286,0.012504343078809191,2.9423154041499213,0.026869896724425787,12794,CDS,TIM barrel protein,411,1.0,2.0,9,9,80.9
pmsf_12795_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.1433616355058,0.002458354300332894,12795,CDS,ABC transporter permease,261,0.0,4.0,6,6,82.5
pmsf_12799_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.3914966649083125,0.0014783629031836381,12799,CDS,response regulator,129,1.0,2.0,7,7,78.4
pmsf_127_MSA_trimmed.ufboot.ale.uml_rec,3.823529411764706,0.009255803424544122,2.905611862976966,0.009032447893133675,127,CDS,"3-phosphoserine/phosphohydroxythreonine transaminase [Metabolism, Aminoacid Biosynthesis|(ser) Phosphoglycerate dehydrogenase SerA and related] [Metabolism, Aminoacid Biosynthesis|(ser) Phosphoserine aminotransferase SerC]",367,7.0,5.0,13,13,51.3
pmsf_12804_MSA_trimmed.ufboot.ale.uml_rec,3.576388888888889,0.011014316738382194,2.6177155069272926,0.016549574642152936,12804,CDS,"TonB-dependent receptor [Transport, Siderophore, Peptide, etc Import|TonB-dependent receptor, siderophores|0.4]",777,8.0,5.0,14,14,56.4
pmsf_12811_MSA_trimmed.ufboot.ale.uml_rec,4.933333333333334,0.004393460861951535,3.295938985418557,0.006312123399101204,12811,CDS,efflux RND transporter periplasmic adaptor subunit,406,4.0,6.0,9,9,63.2
pmsf_12812_MSA_trimmed.ufboot.ale.uml_rec,4.8088235294117645,0.0031187154362700303,2.4625160268504422,0.005304002074834972,12812,CDS,cysteine hydrolase,277,1.0,1.0,11,11,74.3
